id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes
oGq_6DQ1AoQrAYfFSDV_-Q,mcdonalds-new-york-110,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/7JRDdE5feGf3BnaAsQ6Fdg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-110?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,43,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.744904, 'longitude': -73.978949}",['delivery'],$,"{'address1': '480 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['480 3rd Ave', 'New York, NY 10016']}",+12125328186,(212) 532-8186,4574.213053908998,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '2330', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2330', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2330', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
eVw3KQUlVKWYp5saQntAVQ,mcdonalds-brooklyn-3,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/qOKAiF4rjfXWDaB-BdLBpA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-3?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,39,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.9,"{'latitude': 40.680573, 'longitude': -73.950335}",['delivery'],$,"{'address1': '1275 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1275 Fulton St', 'Brooklyn, NY 11216']}",+17182334323,(718) 233-4323,4624.260634316273,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
J8n4z6pqHt8tiHkAaA0JVg,mcdonalds-brooklyn-31,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/GCNILi6LYFpe4EZx645_WQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-31?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,51,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.7,"{'latitude': 40.72207, 'longitude': -73.9405}",['delivery'],$,"{'address1': '652 Meeker Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['652 Meeker Ave', 'Brooklyn, NY 11222']}",+17184866195,(718) 486-6195,4898.578404681756,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
RoxNWmhp6A52cqGJNXpuTw,mcdonalds-jersey-city-19,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/0evpSumpN4mpFP-3RlJ6Hw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-jersey-city-19?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,44,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.6,"{'latitude': 40.7298582022253, 'longitude': -74.0426004871025}",['delivery'],$,"{'address1': '197 12th St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07310', 'country': 'US', 'state': 'NJ', 'display_address': ['197 12th St', 'Jersey City, NJ 07310']}",+12017639994,(201) 763-9994,4893.296272879678,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
mZ5vJAcfnEm0JW3F47yekg,mcdonalds-hoboken,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/U2ZfLAKlmVgUMd0BDlWbJw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-hoboken?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,85,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.9,"{'latitude': 40.73997785443494, 'longitude': -74.0304367149817}",['delivery'],$,"{'address1': '234 Washington St', 'address2': '', 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['234 Washington St', 'Hoboken, NJ 07030']}",+12017982078,(201) 798-2078,4901.23763298396,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
T3kIirVGijXVCmftl6287w,mcdonalds-new-york-393,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/6CMx3hGscDPpl7L73PzWoQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-393?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,41,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.4,"{'latitude': 40.750547, 'longitude': -73.990723}",['delivery'],$,"{'address1': '429 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['429 7th Ave', 'New York, NY 10001']}",+12127367890,(212) 736-7890,5024.13843961956,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
80sP6IPrSSeP3BqKsWjfZA,mcdonalds-new-york-129,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/dNog7SwlIUYlj_yQaN167g/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-129?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,19,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.1,"{'latitude': 40.75075074693335, 'longitude': -73.98962238424701}",['delivery'],$,"{'address1': '151 W 34th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['151 W 34th St', 'New York, NY 10001']}",+12125941964,(212) 594-1964,5053.130243451512,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
UzMHlyXJgxiWbGWtbFCyaA,mcdonalds-jersey-city-7,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/ZRfE1R1q8Gjx6CvhTI-0IA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-jersey-city-7?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,50,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.8,"{'latitude': 40.71741, 'longitude': -74.053334}",['delivery'],$,"{'address1': '428 Grand St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['428 Grand St', 'Jersey City, NJ 07302']}",+12014330055,(201) 433-0055,5151.10504484173,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
aUGq0Cy4yNkBlwzDP2OTbQ,mcdonalds-new-york-427,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/CFUufuVWYd4v5eH1ZLJUxg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-427?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,82,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.3,"{'latitude': 40.75251, 'longitude': -73.993004}",['delivery'],$,"{'address1': '490 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['490 8th Ave', 'New York, NY 10001']}",+12129470771,(212) 947-0771,5234.525875131972,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
MDX8wugEKnO1HJoXR3rVcA,mcdonalds-brooklyn-55,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/p7Bbxd3Ste8zHyR389QkTQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-55?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,67,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 40.6800949274612, 'longitude': -73.9401206374168}",['delivery'],$,"{'address1': '1531 Fulton St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1531 Fulton St', 'Brooklyn, NY 11216']}",+17187788016,(718) 778-8016,5367.079060014437,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
OBTZAyTcj5xptQBl2mJTSA,mcdonalds-new-york-89,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/LIV4Ni-Q3Og4RMJ7WrBXMQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-89?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,66,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 40.753042, 'longitude': -73.98028}",['delivery'],$,"{'address1': '18 E 42nd St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['18 E 42nd St', 'New York, NY 10017']}",+12125992127,(212) 599-2127,5422.676991123004,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
ucZsXih8NooClbjqxwGNnA,mcdonalds-brooklyn-58,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/Dr84JzsHNrnttMktxd4SNA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-58?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,27,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 40.6637265935506, 'longitude': -73.9600627031359}",['delivery'],$,"{'address1': '57 Empire Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11226', 'country': 'US', 'state': 'NY', 'display_address': ['57 Empire Blvd', 'Brooklyn, NY 11226']}",+17182828100,(718) 282-8100,5463.498645574757,"[{'open': [{'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0600', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0400', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
t-Qbb9XqTmXReF6ZQLzmSA,mcdonalds-new-york-410,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/ZCdCBAqlJNT-PGhHvFvxHg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-410?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,55,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.9,"{'latitude': 40.75468, 'longitude': -73.98818}",['delivery'],$,"{'address1': '556 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['556 7th Ave', 'New York, NY 10018']}",+12128691918,(212) 869-1918,5501.398582325524,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
JmkU5NYkgx09_t5ndIgu8A,mcdonalds-new-york-91,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/62AI9FUAqWLYz6YJC4qH4Q/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-91?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,74,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.7,"{'latitude': 40.75750467987617, 'longitude': -73.98992862697135}",['delivery'],$,"{'address1': '661 8th Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['661 8th Ave', 'New York, NY 10036']}",+12122213863,(212) 221-3863,5800.451237200968,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
aPUz7avK_yxMsAkhKRwJZA,mcdonalds-new-york-144,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/5q01Ixn1QQH41CPxy4p09w/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-144?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,38,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 40.7561457, 'longitude': -73.9777458}",['delivery'],$,"{'address1': '14 E 47th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['14 E 47th St', 'New York, NY 10017']}",+13477799123,(347) 779-9123,5807.531439537162,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
YV5HoqQfrHUVYl6AhFzcYw,mcdonalds-brooklyn-21,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/fdmXWs2Pmg0ZHr5aPCaS-w/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-21?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,58,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.9,"{'latitude': 40.6537563983889, 'longitude': -74.0053652133975}",['delivery'],$,"{'address1': '968 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['968 4th Ave', 'Brooklyn, NY 11232']}",+17187889226,(718) 788-9226,5822.830267695722,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
tItXLvz3qsgKuu9Qs9CAhQ,mcdonalds-new-york-442,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/NQNmYdRWZaNdNGhiRfofRg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-442?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,49,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.0,"{'latitude': 40.757749, 'longitude': -73.9854003}",['delivery'],,"{'address1': '1528 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1528 Broadway', 'New York, NY 10036']}",+19174095946,(917) 409-5946,5864.020419398903,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
